transaction_id,amount,transaction_type,account_age_days,transactions_last_24h,device_changed,international,transaction_hour,previous_fraud_count,is_fraud
500,37.23,CASH_IN,323,7,1,0,4,0,0
501,374.72,CASH_OUT,2845,1,0,0,19,1,0
502,1001.66,PAYMENT,2358,6,0,0,11,0,1
503,36.65,CASH_OUT,1219,4,1,1,12,0,0
504,260.6,PAYMENT,1196,1,0,0,1,0,0
505,77.43,TRANSFER,527,3,0,0,10,0,0
506,91.18,CASH_OUT,1006,3,0,0,12,0,0
507,82.07,CASH_OUT,779,5,0,0,3,1,0
508,62.55,CASH_OUT,733,2,0,0,19,1,1
509,155.79,CASH_OUT,298,0,1,0,1,0,0
510,64.65,PAYMENT,2286,1,0,0,16,0,0
511,194.5,TRANSFER,2923,2,0,0,5,0,0
512,141.14,CASH_OUT,1590,2,0,0,22,1,0
513,116.87,PAYMENT,2382,4,1,0,6,0,1
514,59.89,PAYMENT,1041,2,1,0,21,1,0
515,83.37,PAYMENT,2165,2,0,0,2,0,0
516,315.89,TRANSFER,1173,4,0,1,23,0,0
517,244.92,DEBIT,1278,4,0,0,10,0,0
518,55.84,PAYMENT,792,10,0,0,8,0,0
519,163.91,TRANSFER,752,5,0,0,3,1,1
520,314.63,CASH_OUT,1435,5,0,0,7,1,1
521,27.95,PAYMENT,2088,1,0,0,9,0,0
522,255.54,DEBIT,468,4,1,0,16,0,0
523,76.51,PAYMENT,344,3,0,0,5,1,0
524,262.59,CASH_IN,2142,2,1,0,5,2,0
525,69.18,PAYMENT,930,4,0,0,4,0,0
526,24.41,PAYMENT,621,0,0,0,2,0,0
527,29.15,PAYMENT,1521,3,0,0,1,0,0
528,155.72,PAYMENT,2993,2,0,0,9,0,0
529,192.43,CASH_IN,674,6,0,0,1,0,0
530,60.08,PAYMENT,224,7,0,0,22,1,0
531,281.07,CASH_OUT,1467,6,0,1,19,0,1
532,28.18,PAYMENT,1939,4,0,0,3,0,0
533,138.92,CASH_IN,30,1,0,0,15,0,0
534,44.21,CASH_OUT,397,6,0,0,22,0,0
535,77.34,TRANSFER,1976,5,0,0,8,0,0
536,155.62,PAYMENT,2708,3,1,0,9,0,1
537,62.78,CASH_OUT,2453,3,1,0,3,0,1
538,101.03,PAYMENT,319,2,0,0,12,2,1
539,405.98,PAYMENT,2940,1,0,0,6,0,0
540,83.35,CASH_OUT,829,3,0,0,1,0,0
541,342.3,DEBIT,2705,3,0,0,2,2,0
542,47.96,CASH_IN,264,4,1,0,9,0,0
543,252.09,TRANSFER,1283,3,0,0,20,1,0
544,627.39,TRANSFER,1483,3,0,0,18,1,0
545,12.53,DEBIT,225,5,1,1,16,1,0
546,66.89,TRANSFER,1520,3,0,0,10,2,1
547,264.3,TRANSFER,2518,1,0,0,11,0,0
548,121.14,DEBIT,819,5,0,0,18,1,0
549,215.11,PAYMENT,2234,4,0,0,0,0,0
550,81.13,PAYMENT,383,5,0,0,4,1,0
551,161.84,CASH_OUT,842,4,0,1,13,0,0
552,127.02,PAYMENT,1738,2,0,1,9,0,0
553,477.13,PAYMENT,864,2,0,1,10,0,0
554,191.41,TRANSFER,2610,1,0,1,11,0,1
555,208.01,TRANSFER,1561,4,0,1,19,1,1
556,98.31,DEBIT,434,3,0,0,16,0,0
557,91.14,PAYMENT,2777,1,0,0,23,0,0
558,96.3,PAYMENT,2874,2,1,0,5,1,1
559,220.18,PAYMENT,2366,3,0,0,11,0,0
560,97.42,CASH_OUT,1755,3,0,0,7,1,0
561,198.3,CASH_OUT,119,3,0,1,6,0,0
562,1182.52,TRANSFER,1435,4,0,0,2,0,1
563,354.65,PAYMENT,996,5,0,0,19,0,0
564,107.12,CASH_OUT,1354,5,0,0,5,0,0
565,493.35,TRANSFER,1495,4,0,0,18,0,0
566,98.68,PAYMENT,2662,5,0,0,6,0,0
567,19.33,TRANSFER,1647,2,0,0,20,0,0
568,54.16,TRANSFER,1438,2,0,0,15,0,0
569,22.86,DEBIT,1555,2,0,1,14,0,0
570,104.43,CASH_IN,1302,5,0,1,16,0,0
571,151.17,CASH_OUT,1725,1,0,0,10,0,0
572,793.49,CASH_IN,782,2,0,0,0,0,0
573,205.8,CASH_OUT,745,3,0,0,12,0,0
574,119.21,DEBIT,1979,1,0,0,1,0,1
575,340.16,PAYMENT,2905,3,0,0,7,0,0
576,16.26,TRANSFER,2471,1,1,0,19,0,0
577,187.84,CASH_OUT,1202,2,0,0,22,0,0
578,320.82,TRANSFER,504,3,0,1,4,0,1
579,33.83,PAYMENT,2851,1,0,0,9,2,0
580,465.8,PAYMENT,1681,2,0,0,9,0,0
581,208.2,PAYMENT,2519,1,0,0,8,0,0
582,97.97,PAYMENT,2085,2,0,1,20,0,0
583,279.44,PAYMENT,2147,3,0,0,23,0,0
584,1437.55,TRANSFER,732,3,0,0,23,0,1
585,178.01,CASH_IN,2117,3,0,0,13,0,0
586,190.23,CASH_OUT,2931,1,0,0,12,0,0
587,93.75,CASH_IN,306,5,0,0,10,0,0
588,63.44,CASH_IN,1341,3,0,0,16,0,0
589,340.47,TRANSFER,212,5,1,0,17,0,1
590,63.05,PAYMENT,968,5,0,0,15,0,0
591,159.42,PAYMENT,2599,2,0,0,19,0,0
592,92.05,DEBIT,2766,4,0,0,5,0,1
593,239.6,PAYMENT,1652,5,0,0,6,0,0
594,207.2,CASH_OUT,113,2,0,0,23,1,1
595,418.86,PAYMENT,115,1,0,0,1,0,1
596,89.12,DEBIT,1772,1,0,0,9,0,0
597,113.31,TRANSFER,1340,2,0,1,8,0,0
598,55.77,CASH_IN,2621,1,0,0,3,0,1
599,95.17,PAYMENT,970,3,0,0,2,0,0
600,216.44,PAYMENT,1066,1,1,0,17,1,0
601,316.39,TRANSFER,1430,3,0,0,11,0,0
602,59.02,DEBIT,754,2,1,0,6,0,0
603,354.11,TRANSFER,1683,4,0,0,1,0,0
604,575.73,DEBIT,647,4,0,0,19,0,0
605,224.4,CASH_OUT,2092,6,1,1,2,0,1
606,969.51,CASH_OUT,754,2,0,0,5,0,0
607,68.46,TRANSFER,217,3,0,0,15,0,0
608,42.75,PAYMENT,2311,4,0,0,11,0,0
609,25.06,PAYMENT,1938,2,0,0,11,1,0
610,662.52,DEBIT,1829,3,0,0,23,1,0
611,285.54,DEBIT,764,3,0,0,12,0,0
612,140.39,CASH_OUT,2535,2,0,0,1,0,0
613,196.36,PAYMENT,2802,3,0,0,16,0,0
614,48.16,PAYMENT,2222,4,0,0,4,0,0
615,1712.57,DEBIT,546,3,0,0,16,0,0
616,168.89,PAYMENT,2610,3,0,0,22,0,0
617,165.57,CASH_IN,2969,2,1,0,10,0,0
618,306.67,PAYMENT,1168,5,0,0,15,1,0
619,240.09,TRANSFER,233,1,0,0,19,0,0
620,185.65,CASH_IN,1977,2,0,0,10,0,0
621,67.32,PAYMENT,1375,4,0,0,1,0,0
622,237.81,PAYMENT,390,3,0,0,6,2,0
623,974.6,DEBIT,1179,2,1,0,22,0,0
624,569.88,CASH_OUT,1173,0,1,0,6,0,0
625,730.1,CASH_OUT,243,3,0,0,18,0,0
626,89.01,CASH_OUT,1878,4,0,0,9,0,0
627,55.17,PAYMENT,671,6,0,0,16,0,1
628,130.87,PAYMENT,635,3,0,0,5,0,0
629,156.92,TRANSFER,395,4,0,0,9,1,0
630,443.28,PAYMENT,1258,2,0,0,7,0,0
631,27.32,TRANSFER,928,4,0,0,15,0,0
632,685.09,CASH_OUT,216,3,1,0,7,0,1
633,126.72,PAYMENT,2801,4,0,0,2,0,0
634,96.85,CASH_OUT,2780,3,0,0,18,0,0
635,53.94,PAYMENT,1314,3,1,0,23,1,0
636,28.36,PAYMENT,2911,3,0,0,2,0,0
637,338.04,TRANSFER,119,1,0,0,23,0,1
638,159.7,CASH_IN,2834,6,1,0,13,0,0
639,40.86,PAYMENT,1018,6,0,0,1,0,0
640,40.65,TRANSFER,2991,0,0,0,8,0,0
641,106.08,CASH_OUT,2470,1,0,0,17,0,0
642,787.62,PAYMENT,1203,4,0,0,12,1,0
643,114.48,TRANSFER,2489,1,1,0,4,0,0
644,33.01,DEBIT,1497,5,0,0,20,0,0
645,116.08,TRANSFER,322,3,0,0,16,1,0
646,112.99,PAYMENT,1519,3,0,0,22,1,0
647,10.01,CASH_OUT,660,4,1,1,14,1,0
648,140.57,TRANSFER,199,3,0,0,4,0,0
649,117.81,PAYMENT,1363,4,1,0,11,0,0
650,297.74,PAYMENT,1479,3,0,0,0,0,0
651,942.9,PAYMENT,919,4,1,1,4,0,0
652,457.86,PAYMENT,1120,2,0,0,10,1,1
653,113.42,PAYMENT,2133,3,0,0,13,0,0
654,49.08,TRANSFER,2645,4,0,0,4,0,0
655,1945.67,PAYMENT,180,4,0,0,6,0,0
656,157.47,CASH_IN,2395,3,0,1,7,0,0
657,150.49,CASH_OUT,1368,3,0,0,4,0,0
658,144.88,CASH_IN,1013,5,0,0,17,0,0
659,180.93,TRANSFER,1849,3,0,0,0,0,0
660,128.46,PAYMENT,1006,5,0,0,14,0,0
661,83.62,TRANSFER,2083,4,0,0,1,0,0
662,85.9,CASH_IN,218,3,0,0,16,0,0
663,143.63,PAYMENT,2394,3,0,0,0,0,0
664,86.19,PAYMENT,2808,10,0,0,21,0,0
665,72.76,PAYMENT,1658,4,0,0,19,0,0
666,165.08,PAYMENT,2601,4,0,0,10,1,0
667,115.01,PAYMENT,1216,3,0,1,7,1,1
668,667.8,PAYMENT,2594,1,0,0,5,0,0
669,10.48,PAYMENT,744,5,0,0,16,1,0
670,442.09,CASH_OUT,1377,5,0,0,6,0,0
671,515.99,PAYMENT,1246,0,0,0,2,0,0
672,18.66,CASH_OUT,1418,1,0,0,22,0,0
673,105.35,TRANSFER,2655,1,0,0,8,0,0
674,102.37,TRANSFER,696,2,0,0,18,1,1
675,36.32,PAYMENT,617,2,0,0,7,1,0
676,68.18,TRANSFER,802,4,1,1,2,1,1
677,48.88,PAYMENT,883,4,0,0,11,0,0
678,856.0,TRANSFER,1194,4,0,0,16,0,0
679,378.3,TRANSFER,2413,3,0,0,4,0,0
680,529.3,PAYMENT,887,3,1,0,15,0,0
681,305.42,PAYMENT,528,5,0,0,7,1,0
682,47.99,PAYMENT,678,5,1,1,1,0,1
683,87.84,PAYMENT,2253,0,0,0,8,1,0
684,242.11,PAYMENT,829,3,0,0,20,0,0
685,43.72,DEBIT,880,5,0,0,18,0,0
686,302.78,PAYMENT,1089,3,0,0,0,0,0
687,116.71,TRANSFER,1017,4,0,0,2,0,0
688,102.02,CASH_OUT,2220,3,0,0,16,0,0
689,302.16,CASH_OUT,678,6,0,0,5,1,0
690,231.43,DEBIT,557,1,0,0,14,0,0
691,103.44,CASH_IN,1815,5,0,0,13,0,0
692,473.11,CASH_OUT,1557,3,0,1,5,1,0
693,50.35,DEBIT,2083,2,1,0,14,0,0
694,274.77,PAYMENT,613,6,0,0,19,0,0
695,268.57,CASH_OUT,2750,6,0,0,8,0,1
696,108.9,CASH_IN,253,2,0,0,23,0,0
697,205.64,CASH_OUT,1931,4,0,0,11,0,0
698,42.47,DEBIT,2433,0,1,0,23,0,0
699,373.91,PAYMENT,1880,2,0,0,14,0,0
700,123.36,TRANSFER,1037,1,0,0,21,0,0
701,87.99,DEBIT,1089,4,0,0,12,1,0
702,423.69,PAYMENT,575,1,0,0,12,1,0
703,73.38,CASH_OUT,1951,1,0,0,18,0,0
704,36.29,PAYMENT,554,1,0,0,20,1,0
705,31.29,CASH_OUT,1767,2,0,0,12,1,1
706,272.06,DEBIT,1110,3,0,0,21,0,0
707,41.25,PAYMENT,2051,1,1,0,12,0,0
708,858.16,PAYMENT,1496,6,0,0,16,0,0
709,18.51,PAYMENT,1368,5,0,0,23,1,0
710,809.53,CASH_IN,2188,1,0,0,23,1,1
711,183.28,CASH_OUT,1360,1,0,0,2,0,1
712,134.73,PAYMENT,800,2,0,0,13,0,0
713,86.06,PAYMENT,1720,3,0,0,15,0,0
714,221.22,CASH_IN,1771,3,0,0,15,0,0
715,142.93,CASH_IN,339,3,0,0,13,1,0
716,447.33,PAYMENT,123,2,0,0,23,0,1
717,166.37,PAYMENT,2879,5,0,0,2,0,0
718,172.48,CASH_OUT,2637,1,0,0,15,0,0
719,103.17,TRANSFER,1108,1,0,0,8,0,0
720,140.2,DEBIT,46,6,0,0,2,0,1
721,201.91,TRANSFER,1388,1,0,0,6,0,0
722,26.84,CASH_OUT,2714,4,0,0,21,0,0
723,38.54,TRANSFER,2826,2,0,0,1,0,0
724,312.08,DEBIT,1626,5,0,0,20,2,0
725,176.07,PAYMENT,2010,3,1,0,5,0,0
726,123.47,PAYMENT,585,3,0,0,17,0,0
727,151.17,PAYMENT,1380,4,0,0,21,0,0
728,210.1,CASH_IN,1181,4,0,0,23,1,1
729,86.51,TRANSFER,288,0,0,0,9,0,0
730,68.15,PAYMENT,2790,6,0,0,13,0,1
731,180.52,TRANSFER,864,2,0,0,17,0,0
732,55.79,PAYMENT,1677,1,0,0,6,0,0
733,223.24,PAYMENT,896,3,0,1,3,0,0
734,27.04,PAYMENT,933,3,0,0,15,1,0
735,415.36,CASH_OUT,2487,2,0,0,13,1,0
736,238.08,CASH_OUT,917,3,0,0,6,0,0
737,191.72,CASH_IN,172,0,0,0,9,1,0
738,396.51,DEBIT,1954,2,0,1,18,0,0
739,784.84,TRANSFER,2474,1,0,0,9,0,0
740,409.27,CASH_OUT,1412,4,0,0,0,0,0
741,23.55,PAYMENT,2816,3,1,0,19,0,0
742,41.28,PAYMENT,2725,6,0,0,0,0,0
743,79.45,PAYMENT,2879,3,0,0,23,0,0
744,152.34,TRANSFER,2789,3,0,0,3,0,0
745,249.05,PAYMENT,1144,1,1,0,22,0,0
746,71.83,PAYMENT,1751,3,1,0,10,0,0
747,178.89,CASH_OUT,48,3,0,0,1,0,0
748,69.73,PAYMENT,1432,2,0,0,2,0,0
749,80.52,TRANSFER,674,1,0,0,23,0,0
750,36.36,TRANSFER,2861,6,0,0,2,0,0
751,58.95,PAYMENT,2446,2,0,0,5,0,0
752,38.41,PAYMENT,1734,2,0,0,6,0,0
753,55.93,PAYMENT,487,5,0,0,8,0,0
754,425.66,PAYMENT,2096,4,0,0,7,0,0
755,57.43,CASH_OUT,1306,3,0,0,8,0,0
756,2063.96,CASH_OUT,1246,2,0,0,14,0,1
757,243.06,PAYMENT,1710,3,0,0,4,0,0
758,178.54,PAYMENT,708,5,0,0,15,0,0
759,62.91,CASH_IN,1638,4,0,0,18,0,0
760,298.96,PAYMENT,2722,6,0,0,8,0,0
761,83.46,PAYMENT,1126,1,0,0,8,0,0
762,167.67,TRANSFER,656,1,0,1,23,0,1
763,1920.01,CASH_OUT,1320,2,1,0,2,0,1
764,134.82,TRANSFER,651,3,0,0,16,0,0
765,468.38,CASH_OUT,1221,2,0,0,10,0,0
766,73.47,PAYMENT,757,1,0,0,7,1,0
767,143.31,TRANSFER,2174,1,0,0,6,0,0
768,872.01,PAYMENT,929,3,0,0,15,0,0
769,79.28,CASH_OUT,1645,2,1,0,7,1,0
770,909.09,CASH_IN,2806,4,0,0,8,1,1
771,301.19,PAYMENT,727,3,0,0,21,0,0
772,84.57,PAYMENT,2014,3,0,0,8,0,0
773,279.33,PAYMENT,2960,0,0,0,16,0,0
774,392.51,PAYMENT,1632,4,0,0,11,1,0
775,276.39,PAYMENT,125,4,0,0,17,0,0
776,30.87,TRANSFER,2519,3,0,0,2,0,0
777,71.73,DEBIT,2528,4,0,0,14,0,0
778,115.87,PAYMENT,1956,3,0,0,18,0,0
779,137.77,PAYMENT,2311,1,0,0,7,0,0
780,276.07,PAYMENT,1728,1,1,0,8,0,0
781,177.27,PAYMENT,1210,7,0,0,0,2,0
782,39.04,PAYMENT,2053,2,1,0,23,2,0
783,217.07,CASH_OUT,822,6,0,1,4,0,0
784,273.3,PAYMENT,2105,4,0,0,6,1,0
785,259.77,DEBIT,952,6,0,0,12,0,0
786,437.37,TRANSFER,1511,2,0,0,8,0,0
787,341.7,TRANSFER,2921,3,0,0,20,1,1
788,234.9,PAYMENT,771,1,0,0,22,0,0
789,138.36,CASH_OUT,933,3,1,0,20,0,0
790,28.19,TRANSFER,2063,3,0,0,7,1,0
791,228.06,PAYMENT,1475,2,0,0,21,0,0
792,182.67,PAYMENT,404,1,0,0,1,0,0
793,194.72,DEBIT,2939,2,0,1,6,0,0
794,41.4,PAYMENT,1702,3,0,0,13,0,1
795,50.35,TRANSFER,653,5,0,0,11,0,0
796,425.45,PAYMENT,2376,3,1,0,20,0,0
797,142.66,PAYMENT,1078,2,1,0,16,0,0
798,293.39,PAYMENT,635,1,1,0,1,0,0
799,152.68,PAYMENT,2143,2,0,0,3,1,0
800,152.9,CASH_OUT,2606,6,0,0,2,0,1
801,379.28,TRANSFER,1674,4,1,0,23,0,1
802,88.58,CASH_OUT,1444,0,1,0,7,1,0
803,163.39,CASH_OUT,307,5,0,0,16,0,0
804,93.48,PAYMENT,2087,3,0,0,6,0,0
805,96.11,TRANSFER,1194,4,0,0,11,0,1
806,108.94,CASH_OUT,57,5,1,0,5,0,1
807,185.33,CASH_OUT,1240,0,0,0,19,0,0
808,91.95,CASH_OUT,2470,5,0,0,14,0,0
809,521.0,CASH_OUT,2797,2,0,0,22,2,0
810,60.67,PAYMENT,878,2,0,0,3,0,0
811,123.12,CASH_OUT,290,4,0,0,6,0,0
812,95.61,PAYMENT,67,0,0,0,8,0,0
813,630.79,TRANSFER,1119,4,1,0,3,1,0
814,180.65,PAYMENT,1528,2,0,0,19,1,1
815,416.48,CASH_IN,496,1,0,0,4,1,0
816,33.6,TRANSFER,2141,3,1,0,22,1,0
817,193.84,CASH_OUT,2824,6,0,0,2,0,1
818,361.27,CASH_OUT,1233,5,0,0,21,0,0
819,161.14,CASH_IN,2755,3,0,0,0,0,1
820,430.73,CASH_OUT,2922,1,1,0,10,0,0
821,88.47,PAYMENT,2042,2,0,0,22,1,0
822,607.5,CASH_IN,1840,2,0,0,20,2,1
823,1478.67,CASH_OUT,2176,3,0,0,13,0,0
824,103.25,CASH_OUT,333,3,0,0,17,3,0
825,95.06,DEBIT,1126,2,1,0,6,0,0
826,634.85,PAYMENT,976,2,0,0,16,0,0
827,720.23,PAYMENT,1196,7,0,0,5,1,0
828,87.98,TRANSFER,243,3,0,0,1,1,0
829,97.5,CASH_OUT,2382,3,1,0,13,0,0
830,111.97,TRANSFER,1467,6,0,0,4,0,0
831,38.69,CASH_OUT,1782,2,1,0,7,0,0
832,59.23,TRANSFER,374,5,0,0,12,0,0
833,54.37,CASH_OUT,773,3,0,0,16,0,0
834,68.87,CASH_IN,1651,4,0,0,18,0,0
835,143.35,PAYMENT,2571,4,0,0,4,0,0
836,187.58,CASH_OUT,1734,1,1,0,15,1,0
837,699.59,CASH_OUT,1952,0,0,0,21,0,1
838,54.69,TRANSFER,1178,6,0,0,9,0,0
839,397.15,PAYMENT,2918,3,0,0,22,0,0
840,119.82,PAYMENT,2485,1,1,0,21,1,0
841,141.25,CASH_OUT,1289,1,0,0,0,1,0
842,291.44,PAYMENT,686,3,0,0,23,0,0
843,48.29,PAYMENT,646,5,0,0,6,1,0
844,217.55,PAYMENT,2421,4,0,0,12,0,0
845,175.29,TRANSFER,805,3,0,0,17,0,1
846,242.85,CASH_OUT,1699,2,0,0,17,2,0
847,198.18,CASH_OUT,2141,1,0,0,17,0,0
848,1729.0,PAYMENT,2037,3,0,0,14,0,0
849,78.43,CASH_OUT,531,7,0,0,23,1,1
850,87.27,CASH_OUT,1689,2,0,0,18,0,0
851,79.59,PAYMENT,636,5,0,0,22,1,0
852,85.16,PAYMENT,459,3,0,0,9,0,0
853,78.46,CASH_IN,1034,1,0,0,12,0,0
854,487.37,CASH_OUT,1299,4,0,0,8,1,1
855,614.31,CASH_OUT,1642,1,0,0,6,0,0
856,83.87,PAYMENT,123,3,0,0,11,0,0
857,64.56,CASH_IN,2392,2,0,0,21,1,1
858,237.8,TRANSFER,2230,0,0,0,20,0,1
859,85.44,CASH_IN,1293,5,0,0,20,1,0
860,279.48,DEBIT,2217,2,0,0,5,0,0
861,181.8,DEBIT,1650,2,0,0,20,1,1
862,32.6,CASH_IN,245,6,0,0,6,0,0
863,697.5,PAYMENT,2871,4,0,0,15,0,0
864,894.15,CASH_IN,399,0,0,0,15,0,0
865,80.42,PAYMENT,1001,2,1,1,11,0,0
866,100.72,CASH_IN,2318,2,0,0,5,1,0
867,197.53,PAYMENT,1010,1,0,0,22,0,0
868,207.36,CASH_OUT,1588,1,0,0,2,0,0
869,286.73,PAYMENT,2398,11,0,0,13,0,0
870,1107.88,CASH_OUT,2122,3,1,0,14,0,0
871,124.34,PAYMENT,643,5,0,0,1,0,0
872,66.8,TRANSFER,313,3,0,0,12,0,0
873,37.36,CASH_IN,1950,5,0,0,23,0,1
874,71.46,CASH_OUT,2064,3,0,0,17,0,0
875,143.58,PAYMENT,1844,4,0,0,23,2,1
876,892.97,TRANSFER,1265,5,0,0,23,0,0
877,88.45,PAYMENT,701,4,0,0,14,0,1
878,185.64,CASH_OUT,2164,2,0,0,17,0,0
879,146.0,DEBIT,1512,4,0,0,0,1,0
880,487.06,CASH_OUT,2260,7,0,0,6,1,0
881,1857.4,PAYMENT,1381,3,0,0,21,0,0
882,87.28,PAYMENT,2376,3,0,1,0,0,1
883,90.97,DEBIT,2475,3,0,0,2,0,0
884,421.64,PAYMENT,43,1,0,0,13,0,0
885,293.5,TRANSFER,2177,1,1,0,16,0,0
886,940.78,TRANSFER,785,10,0,0,7,0,0
887,266.11,CASH_OUT,198,1,0,0,2,1,0
888,103.62,CASH_IN,2309,2,0,0,11,0,0
889,267.91,PAYMENT,1164,4,0,0,4,0,0
890,449.76,CASH_OUT,2691,3,0,0,3,0,0
891,337.13,TRANSFER,758,1,1,0,17,0,0
892,246.48,PAYMENT,269,2,0,0,5,0,0
893,431.24,PAYMENT,2317,3,0,0,10,0,0
894,477.85,TRANSFER,2810,6,0,0,5,0,0
895,591.2,PAYMENT,299,3,0,0,2,0,0
896,283.92,CASH_IN,2617,7,0,0,18,0,0
897,125.57,PAYMENT,1339,6,0,0,6,1,0
898,171.87,PAYMENT,2412,1,0,0,8,0,0
899,495.97,PAYMENT,1619,3,0,1,11,0,0
900,65.57,PAYMENT,472,4,0,0,20,1,0
901,214.58,TRANSFER,754,3,0,0,23,0,0
902,100.15,PAYMENT,937,4,0,0,22,0,0
903,152.74,CASH_OUT,1556,3,0,0,8,0,1
904,532.96,DEBIT,2447,3,0,0,8,0,0
905,179.67,CASH_OUT,1173,3,0,0,19,0,0
906,155.47,PAYMENT,104,3,0,0,14,0,0
907,38.1,DEBIT,2500,5,0,0,1,0,0
908,313.02,PAYMENT,99,4,0,0,11,0,0
909,283.01,TRANSFER,2912,4,0,0,23,3,1
910,1291.11,TRANSFER,774,4,1,1,4,0,1
911,109.1,PAYMENT,2348,2,0,0,9,0,0
912,184.78,CASH_IN,161,2,0,0,5,0,0
913,190.45,PAYMENT,1151,1,1,0,20,0,0
914,718.71,TRANSFER,131,3,0,0,3,0,0
915,134.92,PAYMENT,1220,7,0,0,11,2,0
916,196.18,CASH_OUT,1158,1,1,0,0,1,0
917,272.57,CASH_OUT,2019,5,0,0,18,0,1
918,178.86,PAYMENT,627,0,0,0,6,0,1
919,94.97,CASH_OUT,1602,1,0,0,6,0,0
920,180.2,CASH_OUT,1495,1,0,0,0,0,0
921,434.25,TRANSFER,701,5,0,0,0,0,0
922,53.17,CASH_OUT,664,7,0,0,6,0,0
923,169.52,TRANSFER,953,4,0,0,19,0,0
924,73.69,PAYMENT,2039,3,0,0,10,0,0
925,490.31,CASH_OUT,2929,2,0,0,21,0,0
926,32.36,TRANSFER,2497,3,0,1,6,1,0
927,84.87,TRANSFER,2338,2,0,0,10,1,0
928,216.42,CASH_IN,1487,2,0,0,20,1,0
929,710.18,PAYMENT,2493,2,0,0,14,0,0
930,138.97,PAYMENT,1408,2,0,0,1,0,0
931,85.18,PAYMENT,2778,1,0,0,8,0,0
932,973.75,PAYMENT,1438,3,0,1,19,0,1
933,34.88,PAYMENT,2620,3,0,0,17,0,0
934,16.46,DEBIT,1328,7,0,0,18,0,0
935,230.45,PAYMENT,1949,3,1,0,19,0,0
936,89.83,CASH_OUT,1741,5,0,0,10,1,0
937,53.45,PAYMENT,2893,4,0,0,12,0,1
938,301.38,CASH_OUT,78,5,0,0,6,0,0
939,189.39,DEBIT,473,5,0,0,16,1,0
940,84.43,PAYMENT,2962,6,1,0,19,1,1
941,41.25,CASH_IN,201,1,0,0,8,0,0
942,355.12,DEBIT,959,2,0,1,0,0,0
943,284.35,TRANSFER,1877,3,0,0,4,0,0
944,134.4,PAYMENT,35,3,1,0,9,0,0
945,940.71,CASH_OUT,1257,0,0,0,3,2,0
946,50.9,CASH_IN,2446,1,0,0,2,0,0
947,32.28,PAYMENT,2971,5,0,0,13,0,0
948,74.3,TRANSFER,751,3,0,0,0,0,0
949,141.8,PAYMENT,960,5,0,0,1,1,0
950,189.3,PAYMENT,2358,3,0,0,18,1,0
951,116.6,CASH_IN,1108,2,0,0,6,1,0
952,211.04,TRANSFER,1222,6,1,0,2,0,0
953,42.46,PAYMENT,2995,5,0,1,20,0,0
954,628.77,CASH_OUT,2505,0,0,0,8,0,0
955,136.71,PAYMENT,1565,2,0,0,11,0,0
956,453.64,PAYMENT,442,4,0,0,8,0,0
957,209.08,TRANSFER,868,0,1,0,0,0,1
958,234.34,TRANSFER,2125,3,0,0,18,0,0
959,262.37,PAYMENT,1056,1,1,1,3,0,0
960,232.23,PAYMENT,714,1,0,0,13,0,0
961,282.23,TRANSFER,2865,1,1,0,13,0,0
962,560.68,CASH_IN,2406,2,0,0,13,2,0
963,180.64,CASH_IN,2310,6,0,0,23,0,0
964,301.57,PAYMENT,1729,4,0,0,10,0,0
965,135.68,TRANSFER,89,1,0,0,14,0,0
966,626.48,CASH_IN,619,3,0,0,12,0,0
967,75.46,TRANSFER,2607,3,0,1,11,0,0
968,898.69,DEBIT,2064,6,1,0,10,0,0
969,142.57,DEBIT,1119,0,0,0,23,0,0
970,35.49,PAYMENT,1084,3,0,1,10,0,0
971,168.7,PAYMENT,1011,1,0,0,16,0,0
972,75.11,PAYMENT,1803,3,0,0,16,2,1
973,344.0,PAYMENT,806,2,0,0,14,0,0
974,77.28,DEBIT,177,6,0,0,2,0,0
975,94.99,DEBIT,76,3,1,0,10,0,0
976,22.43,PAYMENT,1297,2,0,0,2,0,0
977,94.41,TRANSFER,1531,4,0,0,10,0,0
978,13.15,TRANSFER,1648,6,0,0,21,2,0
979,30.45,PAYMENT,2433,2,0,0,19,0,0
980,317.48,CASH_OUT,2731,2,0,0,20,0,0
981,325.64,DEBIT,1694,2,0,0,17,1,0
982,227.12,PAYMENT,2530,3,0,0,20,1,0
983,56.43,PAYMENT,2599,5,0,0,14,1,0
984,141.5,PAYMENT,2254,4,0,0,14,0,0
985,147.88,PAYMENT,2052,0,0,0,8,0,0
986,46.6,PAYMENT,239,1,0,1,21,0,0
987,667.41,TRANSFER,216,5,0,0,13,0,0
988,356.87,TRANSFER,1078,1,0,0,17,0,0
989,118.99,CASH_OUT,1217,3,0,0,19,0,0
990,152.46,PAYMENT,64,4,0,0,12,1,0
991,182.8,PAYMENT,2073,1,0,0,9,0,0
992,19.26,CASH_IN,1306,2,0,0,7,1,0
993,115.91,CASH_IN,504,4,0,0,14,0,0
994,75.04,PAYMENT,788,5,0,0,0,0,0
995,54.51,PAYMENT,499,2,0,1,12,1,0
996,112.04,CASH_IN,2984,4,0,0,20,0,0
997,895.77,PAYMENT,2599,1,0,1,1,0,0
998,281.7,PAYMENT,293,2,0,0,23,0,1
999,83.83,TRANSFER,1158,3,0,0,15,0,0
1000,263.11,PAYMENT,796,3,0,0,19,0,0
